subject,item,resp,correct,rt,age,gender,income,edu
106,32,4,0,3875,30,Male,35000-49999,MastersDegree
106,33,3,0,2631,30,Male,35000-49999,MastersDegree
106,34,8,0,1610,30,Male,35000-49999,MastersDegree
106,35,1,0,1311,30,Male,35000-49999,MastersDegree
106,36,6,0,5130,30,Male,35000-49999,MastersDegree
107,1,5,1,60126,30,Male,50000-74999,AssociateDegree
107,2,5,0,3283,30,Male,50000-74999,AssociateDegree
107,3,6,0,3534,30,Male,50000-74999,AssociateDegree
107,4,7,0,3179,30,Male,50000-74999,AssociateDegree
107,5,5,0,1416,30,Male,50000-74999,AssociateDegree
107,6,4,0,1121,30,Male,50000-74999,AssociateDegree
107,7,6,1,32689,30,Male,50000-74999,AssociateDegree
107,8,3,0,30747,30,Male,50000-74999,AssociateDegree
107,9,5,0,12918,30,Male,50000-74999,AssociateDegree
107,10,7,0,27127,30,Male,50000-74999,AssociateDegree
107,11,1,0,10580,30,Male,50000-74999,AssociateDegree
107,12,2,0,16536,30,Male,50000-74999,AssociateDegree
107,13,7,0,16562,30,Male,50000-74999,AssociateDegree
107,14,4,0,57048,30,Male,50000-74999,AssociateDegree
107,15,8,0,10865,30,Male,50000-74999,AssociateDegree
107,16,2,0,8535,30,Male,50000-74999,AssociateDegree
107,17,1,0,20960,30,Male,50000-74999,AssociateDegree
107,18,6,0,13074,30,Male,50000-74999,AssociateDegree
107,19,5,0,20231,30,Male,50000-74999,AssociateDegree
107,20,7,0,17495,30,Male,50000-74999,AssociateDegree
107,21,7,0,1745,30,Male,50000-74999,AssociateDegree
107,22,5,0,17370,30,Male,50000-74999,AssociateDegree
107,23,8,0,7584,30,Male,50000-74999,AssociateDegree
107,24,8,0,17504,30,Male,50000-74999,AssociateDegree
107,25,6,0,10339,30,Male,50000-74999,AssociateDegree
107,26,7,0,9617,30,Male,50000-74999,AssociateDegree
107,27,3,0,10305,30,Male,50000-74999,AssociateDegree
107,28,6,0,16802,30,Male,50000-74999,AssociateDegree
107,29,6,1,23966,30,Male,50000-74999,AssociateDegree
107,30,8,0,23703,30,Male,50000-74999,AssociateDegree
107,31,5,0,14369,30,Male,50000-74999,AssociateDegree
107,32,3,0,8841,30,Male,50000-74999,AssociateDegree
107,33,8,0,13940,30,Male,50000-74999,AssociateDegree
107,34,2,0,9514,30,Male,50000-74999,AssociateDegree
107,35,3,1,13109,30,Male,50000-74999,AssociateDegree
107,36,3,0,8248,30,Male,50000-74999,AssociateDegree
108,1,4,0,24201,40,Male,50000-74999,MastersDegree
108,2,1,1,31602,40,Male,50000-74999,MastersDegree
108,3,7,1,20025,40,Male,50000-74999,MastersDegree
108,4,4,1,29537,40,Male,50000-74999,MastersDegree
108,5,3,1,60850,40,Male,50000-74999,MastersDegree
108,6,1,1,21712,40,Male,50000-74999,MastersDegree
108,7,2,0,34980,40,Male,50000-74999,MastersDegree
108,8,1,1,85580,40,Male,50000-74999,MastersDegree
108,9,8,1,14000,40,Male,50000-74999,MastersDegree
108,10,4,1,25864,40,Male,50000-74999,MastersDegree
108,11,5,1,23672,40,Male,50000-74999,MastersDegree
108,12,6,1,27929,40,Male,50000-74999,MastersDegree
108,13,5,0,32464,40,Male,50000-74999,MastersDegree
108,14,1,1,32594,40,Male,50000-74999,MastersDegree
108,15,2,1,23219,40,Male,50000-74999,MastersDegree
108,16,4,1,18402,40,Male,50000-74999,MastersDegree
108,17,6,1,14288,40,Male,50000-74999,MastersDegree
108,18,7,1,20493,40,Male,50000-74999,MastersDegree
108,19,3,1,41456,40,Male,50000-74999,MastersDegree
108,20,8,1,58090,40,Male,50000-74999,MastersDegree
108,21,4,0,50883,40,Male,50000-74999,MastersDegree
108,22,7,1,79992,40,Male,50000-74999,MastersDegree
108,23,5,0,94264,40,Male,50000-74999,MastersDegree
108,24,7,0,85938,40,Male,50000-74999,MastersDegree
108,25,7,1,50816,40,Male,50000-74999,MastersDegree
108,26,2,1,36022,40,Male,50000-74999,MastersDegree
108,27,1,0,69596,40,Male,50000-74999,MastersDegree
108,28,5,1,89911,40,Male,50000-74999,MastersDegree
108,29,3,0,57098,40,Male,50000-74999,MastersDegree
108,30,6,0,77445,40,Male,50000-74999,MastersDegree
108,31,3,0,76068,40,Male,50000-74999,MastersDegree
108,32,7,0,114053,40,Male,50000-74999,MastersDegree
108,33,3,0,37320,40,Male,50000-74999,MastersDegree
108,34,1,1,58382,40,Male,50000-74999,MastersDegree
108,35,3,1,78956,40,Male,50000-74999,MastersDegree
108,36,8,0,52341,40,Male,50000-74999,MastersDegree
109,1,5,1,19446,51,Female,50000-74999,BachelorDegree
109,2,1,1,26476,51,Female,50000-74999,BachelorDegree
109,3,7,1,54081,51,Female,50000-74999,BachelorDegree
109,4,4,1,14610,51,Female,50000-74999,BachelorDegree
109,5,3,1,22020,51,Female,50000-74999,BachelorDegree
109,6,1,1,24291,51,Female,50000-74999,BachelorDegree
109,7,6,1,50175,51,Female,50000-74999,BachelorDegree
109,8,1,1,120815,51,Female,50000-74999,BachelorDegree
109,9,8,1,16971,51,Female,50000-74999,BachelorDegree
109,10,4,1,29826,51,Female,50000-74999,BachelorDegree
109,11,5,1,18679,51,Female,50000-74999,BachelorDegree
109,12,6,1,44891,51,Female,50000-74999,BachelorDegree
109,13,2,1,43846,51,Female,50000-74999,BachelorDegree
109,14,1,1,26980,51,Female,50000-74999,BachelorDegree
109,15,2,1,16771,51,Female,50000-74999,BachelorDegree
109,16,4,1,45279,51,Female,50000-74999,BachelorDegree
109,17,6,1,56759,51,Female,50000-74999,BachelorDegree
109,18,7,1,36521,51,Female,50000-74999,BachelorDegree
109,19,3,1,15892,51,Female,50000-74999,BachelorDegree
109,20,8,1,60365,51,Female,50000-74999,BachelorDegree
109,21,8,1,25127,51,Female,50000-74999,BachelorDegree
109,22,5,0,220021,51,Female,50000-74999,BachelorDegree
109,23,6,1,39363,51,Female,50000-74999,BachelorDegree
109,24,3,1,223968,51,Female,50000-74999,BachelorDegree
109,25,7,1,112298,51,Female,50000-74999,BachelorDegree
109,26,2,1,178088,51,Female,50000-74999,BachelorDegree
109,27,7,1,51684,51,Female,50000-74999,BachelorDegree
109,28,8,0,146856,51,Female,50000-74999,BachelorDegree
109,29,6,1,203026,51,Female,50000-74999,BachelorDegree
109,30,4,0,103563,51,Female,50000-74999,BachelorDegree
109,31,3,0,114792,51,Female,50000-74999,BachelorDegree
109,32,3,0,65301,51,Female,50000-74999,BachelorDegree
109,33,3,0,7723,51,Female,50000-74999,BachelorDegree
109,34,2,0,29485,51,Female,50000-74999,BachelorDegree
109,35,3,1,1095,51,Female,50000-74999,BachelorDegree
109,36,3,0,2520,51,Female,50000-74999,BachelorDegree
110,1,5,1,20557,32,Female,0-5000,SomeColl
110,2,1,1,14056,32,Female,0-5000,SomeColl
110,3,7,1,11032,32,Female,0-5000,SomeColl
110,4,7,0,11705,32,Female,0-5000,SomeColl
110,5,3,1,19575,32,Female,0-5000,SomeColl
110,6,1,1,10462,32,Female,0-5000,SomeColl
110,7,6,1,14923,32,Female,0-5000,SomeColl
110,8,1,1,20607,32,Female,0-5000,SomeColl
110,9,8,1,13277,32,Female,0-5000,SomeColl
110,10,8,0,18328,32,Female,0-5000,SomeColl
110,11,8,0,2641,32,Female,0-5000,SomeColl
110,12,6,1,10848,32,Female,0-5000,SomeColl
110,13,2,1,20306,32,Female,0-5000,SomeColl
110,14,1,1,42009,32,Female,0-5000,SomeColl
110,15,1,0,8073,32,Female,0-5000,SomeColl
110,16,4,1,20270,32,Female,0-5000,SomeColl
110,17,6,1,34002,32,Female,0-5000,SomeColl
110,18,7,1,17380,32,Female,0-5000,SomeColl
110,19,3,1,28260,32,Female,0-5000,SomeColl
110,20,3,0,14564,32,Female,0-5000,SomeColl
110,21,4,0,54567,32,Female,0-5000,SomeColl
110,22,4,0,51484,32,Female,0-5000,SomeColl
110,23,5,0,14523,32,Female,0-5000,SomeColl
110,24,1,0,23207,32,Female,0-5000,SomeColl
110,25,6,0,21793,32,Female,0-5000,SomeColl
110,26,6,0,55316,32,Female,0-5000,SomeColl
110,27,4,0,28609,32,Female,0-5000,SomeColl
110,28,2,0,20877,32,Female,0-5000,SomeColl
110,29,3,0,34679,32,Female,0-5000,SomeColl
110,30,8,0,16750,32,Female,0-5000,SomeColl
110,31,6,0,48636,32,Female,0-5000,SomeColl
110,32,7,0,49375,32,Female,0-5000,SomeColl
110,33,5,1,27992,32,Female,0-5000,SomeColl
110,34,4,0,17757,32,Female,0-5000,SomeColl
110,35,6,0,45276,32,Female,0-5000,SomeColl
110,36,4,0,19321,32,Female,0-5000,SomeColl
111,1,5,1,31249,37,Female,35000-49999,BachelorDegree
111,2,1,1,23557,37,Female,35000-49999,BachelorDegree
111,3,7,1,19105,37,Female,35000-49999,BachelorDegree
111,4,4,1,13966,37,Female,35000-49999,BachelorDegree
111,5,5,0,34446,37,Female,35000-49999,BachelorDegree
111,6,1,1,31664,37,Female,35000-49999,BachelorDegree
111,7,2,0,23624,37,Female,35000-49999,BachelorDegree
111,8,2,0,40622,37,Female,35000-49999,BachelorDegree
111,9,8,1,14289,37,Female,35000-49999,BachelorDegree
111,10,8,0,56606,37,Female,35000-49999,BachelorDegree
111,11,5,1,23345,37,Female,35000-49999,BachelorDegree
111,12,6,1,7951,37,Female,35000-49999,BachelorDegree
111,13,5,0,25576,37,Female,35000-49999,BachelorDegree
111,14,1,1,55240,37,Female,35000-49999,BachelorDegree
111,15,2,1,28615,37,Female,35000-49999,BachelorDegree
111,16,1,0,28136,37,Female,35000-49999,BachelorDegree
111,17,3,0,19513,37,Female,35000-49999,BachelorDegree
111,18,2,0,17815,37,Female,35000-49999,BachelorDegree
111,19,5,0,29480,37,Female,35000-49999,BachelorDegree
111,20,3,0,45648,37,Female,35000-49999,BachelorDegree
111,21,4,0,38064,37,Female,35000-49999,BachelorDegree
111,22,7,1,16184,37,Female,35000-49999,BachelorDegree
111,23,8,0,24480,37,Female,35000-49999,BachelorDegree
111,24,8,0,33862,37,Female,35000-49999,BachelorDegree
111,25,8,0,31905,37,Female,35000-49999,BachelorDegree
111,26,2,1,65224,37,Female,35000-49999,BachelorDegree
111,27,4,0,13367,37,Female,35000-49999,BachelorDegree
111,28,2,0,31665,37,Female,35000-49999,BachelorDegree
111,29,1,0,21095,37,Female,35000-49999,BachelorDegree
111,30,1,0,27281,37,Female,35000-49999,BachelorDegree
111,31,7,0,45104,37,Female,35000-49999,BachelorDegree
111,32,7,0,46017,37,Female,35000-49999,BachelorDegree
111,33,2,0,32665,37,Female,35000-49999,BachelorDegree
111,34,2,0,22336,37,Female,35000-49999,BachelorDegree
111,35,1,0,37193,37,Female,35000-49999,BachelorDegree
111,36,4,0,22600,37,Female,35000-49999,BachelorDegree
112,1,5,1,20857,30,Male,25000-34999,AssociateDegree
112,2,1,1,54313,30,Male,25000-34999,AssociateDegree
112,3,7,1,11304,30,Male,25000-34999,AssociateDegree
112,4,4,1,8364,30,Male,25000-34999,AssociateDegree
112,5,3,1,14853,30,Male,25000-34999,AssociateDegree
112,6,1,1,12868,30,Male,25000-34999,AssociateDegree
112,7,6,1,21528,30,Male,25000-34999,AssociateDegree
112,8,8,0,67677,30,Male,25000-34999,AssociateDegree
112,9,8,1,8699,30,Male,25000-34999,AssociateDegree
112,10,7,0,49763,30,Male,25000-34999,AssociateDegree
112,11,5,1,148646,30,Male,25000-34999,AssociateDegree
112,12,6,1,108807,30,Male,25000-34999,AssociateDegree
112,13,1,0,164481,30,Male,25000-34999,AssociateDegree
112,14,1,1,85525,30,Male,25000-34999,AssociateDegree
112,15,6,0,10615,30,Male,25000-34999,AssociateDegree
112,16,1,0,89611,30,Male,25000-34999,AssociateDegree
112,17,5,0,6650,30,Male,25000-34999,AssociateDegree
112,18,1,0,55105,30,Male,25000-34999,AssociateDegree
112,19,1,0,20017,30,Male,25000-34999,AssociateDegree
112,20,2,0,4105,30,Male,25000-34999,AssociateDegree
112,21,1,0,3892,30,Male,25000-34999,AssociateDegree
112,22,8,0,2907,30,Male,25000-34999,AssociateDegree
112,23,2,0,10423,30,Male,25000-34999,AssociateDegree
112,24,7,0,9437,30,Male,25000-34999,AssociateDegree
112,25,1,0,23674,30,Male,25000-34999,AssociateDegree
112,26,6,0,25911,30,Male,25000-34999,AssociateDegree
112,27,6,0,10206,30,Male,25000-34999,AssociateDegree
112,28,3,0,7911,30,Male,25000-34999,AssociateDegree
112,29,5,0,45547,30,Male,25000-34999,AssociateDegree
112,30,1,0,9365,30,Male,25000-34999,AssociateDegree
112,31,3,0,4209,30,Male,25000-34999,AssociateDegree
112,32,7,0,10366,30,Male,25000-34999,AssociateDegree
112,33,2,0,17645,30,Male,25000-34999,AssociateDegree
112,34,3,0,4458,30,Male,25000-34999,AssociateDegree
112,35,1,0,10318,30,Male,25000-34999,AssociateDegree
112,36,1,0,5840,30,Male,25000-34999,AssociateDegree
113,1,5,1,32200,31,Male,50000-74999,BachelorDegree
113,2,1,1,21475,31,Male,50000-74999,BachelorDegree
113,3,7,1,16232,31,Male,50000-74999,BachelorDegree
113,4,4,1,29121,31,Male,50000-74999,BachelorDegree
113,5,3,1,22247,31,Male,50000-74999,BachelorDegree
113,6,1,1,12872,31,Male,50000-74999,BachelorDegree
113,7,6,1,33552,31,Male,50000-74999,BachelorDegree
113,8,1,1,49183,31,Male,50000-74999,BachelorDegree
113,9,8,1,26247,31,Male,50000-74999,BachelorDegree
113,10,4,1,66344,31,Male,50000-74999,BachelorDegree
113,11,5,1,21649,31,Male,50000-74999,BachelorDegree
113,12,6,1,38263,31,Male,50000-74999,BachelorDegree
113,13,2,1,55024,31,Male,50000-74999,BachelorDegree
113,14,1,1,18920,31,Male,50000-74999,BachelorDegree
113,15,2,1,21344,31,Male,50000-74999,BachelorDegree
113,16,4,1,32615,31,Male,50000-74999,BachelorDegree
113,17,6,1,19569,31,Male,50000-74999,BachelorDegree
113,18,7,1,40319,31,Male,50000-74999,BachelorDegree
113,19,5,0,26537,31,Male,50000-74999,BachelorDegree
113,20,2,0,28197,31,Male,50000-74999,BachelorDegree
113,21,8,1,36687,31,Male,50000-74999,BachelorDegree
113,22,7,1,27824,31,Male,50000-74999,BachelorDegree
113,23,5,0,66169,31,Male,50000-74999,BachelorDegree
113,24,2,0,38975,31,Male,50000-74999,BachelorDegree
113,25,7,1,25077,31,Male,50000-74999,BachelorDegree
113,26,2,1,26625,31,Male,50000-74999,BachelorDegree
113,27,3,0,47218,31,Male,50000-74999,BachelorDegree
113,28,6,0,18183,31,Male,50000-74999,BachelorDegree
113,29,7,0,11366,31,Male,50000-74999,BachelorDegree
113,30,5,1,53768,31,Male,50000-74999,BachelorDegree
113,31,4,1,59073,31,Male,50000-74999,BachelorDegree
113,32,7,0,92767,31,Male,50000-74999,BachelorDegree
113,33,5,1,44552,31,Male,50000-74999,BachelorDegree
113,34,2,0,45367,31,Male,50000-74999,BachelorDegree
113,35,1,0,24776,31,Male,50000-74999,BachelorDegree
113,36,5,0,84313,31,Male,50000-74999,BachelorDegree
114,1,5,1,31591,48,Female,100000+,AssociateDegree
114,2,1,1,24580,48,Female,100000+,AssociateDegree
114,3,7,1,37742,48,Female,100000+,AssociateDegree
114,4,4,1,41293,48,Female,100000+,AssociateDegree
114,5,7,0,31166,48,Female,100000+,AssociateDegree
114,6,7,0,29831,48,Female,100000+,AssociateDegree
114,7,6,1,13681,48,Female,100000+,AssociateDegree
114,8,1,1,39946,48,Female,100000+,AssociateDegree
114,9,8,1,31349,48,Female,100000+,AssociateDegree
114,10,4,1,40460,48,Female,100000+,AssociateDegree
114,11,5,1,21958,48,Female,100000+,AssociateDegree
114,12,6,1,29225,48,Female,100000+,AssociateDegree
114,13,5,0,43398,48,Female,100000+,AssociateDegree
114,14,1,1,30437,48,Female,100000+,AssociateDegree
114,15,2,1,45560,48,Female,100000+,AssociateDegree
114,16,4,1,53570,48,Female,100000+,AssociateDegree
114,17,2,0,35419,48,Female,100000+,AssociateDegree
114,18,8,0,37025,48,Female,100000+,AssociateDegree
114,19,3,1,28576,48,Female,100000+,AssociateDegree
114,20,2,0,72539,48,Female,100000+,AssociateDegree
114,21,5,0,110434,48,Female,100000+,AssociateDegree
114,22,7,1,31095,48,Female,100000+,AssociateDegree
114,23,8,0,74838,48,Female,100000+,AssociateDegree
114,24,2,0,32933,48,Female,100000+,AssociateDegree
114,25,7,1,42855,48,Female,100000+,AssociateDegree
114,26,6,0,82423,48,Female,100000+,AssociateDegree
114,27,5,0,43667,48,Female,100000+,AssociateDegree
114,28,5,1,155713,48,Female,100000+,AssociateDegree
114,29,1,0,189804,48,Female,100000+,AssociateDegree
114,30,8,0,171181,48,Female,100000+,AssociateDegree
114,31,2,0,83022,48,Female,100000+,AssociateDegree
114,32,7,0,71658,48,Female,100000+,AssociateDegree
114,33,8,0,33997,48,Female,100000+,AssociateDegree
114,34,3,0,37673,48,Female,100000+,AssociateDegree
114,35,2,0,42469,48,Female,100000+,AssociateDegree
114,36,3,0,20298,48,Female,100000+,AssociateDegree
115,1,5,1,45344,56,Male,75000-99999,BachelorDegree
115,2,1,1,23058,56,Male,75000-99999,BachelorDegree
115,3,7,1,23319,56,Male,75000-99999,BachelorDegree
115,4,4,1,32785,56,Male,75000-99999,BachelorDegree
115,5,4,0,14305,56,Male,75000-99999,BachelorDegree
115,6,1,1,12512,56,Male,75000-99999,BachelorDegree
115,7,6,1,19528,56,Male,75000-99999,BachelorDegree
115,8,1,1,41209,56,Male,75000-99999,BachelorDegree
115,9,8,1,40189,56,Male,75000-99999,BachelorDegree
115,10,8,0,35951,56,Male,75000-99999,BachelorDegree
115,11,5,1,40730,56,Male,75000-99999,BachelorDegree
115,12,3,0,48124,56,Male,75000-99999,BachelorDegree
115,13,2,1,44280,56,Male,75000-99999,BachelorDegree
115,14,1,1,20989,56,Male,75000-99999,BachelorDegree
115,15,6,0,34442,56,Male,75000-99999,BachelorDegree
115,16,5,0,46855,56,Male,75000-99999,BachelorDegree
115,17,6,1,32030,56,Male,75000-99999,BachelorDegree
115,18,7,1,21400,56,Male,75000-99999,BachelorDegree
115,19,5,0,42079,56,Male,75000-99999,BachelorDegree
115,20,8,1,26851,56,Male,75000-99999,BachelorDegree
115,21,4,0,73962,56,Male,75000-99999,BachelorDegree
115,22,7,1,83116,56,Male,75000-99999,BachelorDegree
115,23,5,0,79391,56,Male,75000-99999,BachelorDegree
115,24,1,0,76431,56,Male,75000-99999,BachelorDegree
115,25,4,0,58394,56,Male,75000-99999,BachelorDegree
115,26,2,1,77423,56,Male,75000-99999,BachelorDegree
115,27,7,1,50780,56,Male,75000-99999,BachelorDegree
115,28,2,0,43480,56,Male,75000-99999,BachelorDegree
115,29,6,1,32830,56,Male,75000-99999,BachelorDegree
115,30,5,1,35299,56,Male,75000-99999,BachelorDegree
115,31,3,0,57758,56,Male,75000-99999,BachelorDegree
115,32,2,0,109638,56,Male,75000-99999,BachelorDegree
115,33,6,0,58730,56,Male,75000-99999,BachelorDegree
115,34,3,0,26770,56,Male,75000-99999,BachelorDegree
115,35,1,0,43874,56,Male,75000-99999,BachelorDegree
115,36,6,0,24693,56,Male,75000-99999,BachelorDegree
116,1,7,0,10621,31,Male,16000-24999,SomeColl
116,2,1,1,8838,31,Male,16000-24999,SomeColl
116,3,1,0,13043,31,Male,16000-24999,SomeColl
116,4,8,0,8434,31,Male,16000-24999,SomeColl
116,5,7,0,28224,31,Male,16000-24999,SomeColl
116,6,1,1,5535,31,Male,16000-24999,SomeColl
116,7,4,0,13206,31,Male,16000-24999,SomeColl
116,8,3,0,3645,31,Male,16000-24999,SomeColl
116,9,4,0,6176,31,Male,16000-24999,SomeColl
116,10,8,0,3983,31,Male,16000-24999,SomeColl
116,11,5,1,4000,31,Male,16000-24999,SomeColl
116,12,5,0,6274,31,Male,16000-24999,SomeColl
116,13,6,0,7483,31,Male,16000-24999,SomeColl
116,14,4,0,5517,31,Male,16000-24999,SomeColl
116,15,4,0,11822,31,Male,16000-24999,SomeColl
116,16,4,1,3487,31,Male,16000-24999,SomeColl
116,17,3,0,10806,31,Male,16000-24999,SomeColl
116,18,7,1,3621,31,Male,16000-24999,SomeColl
116,19,2,0,31695,31,Male,16000-24999,SomeColl
116,20,8,1,6045,31,Male,16000-24999,SomeColl
116,21,4,0,3181,31,Male,16000-24999,SomeColl
116,22,7,1,4956,31,Male,16000-24999,SomeColl
116,23,1,0,5342,31,Male,16000-24999,SomeColl
116,24,8,0,4100,31,Male,16000-24999,SomeColl
116,25,7,1,7075,31,Male,16000-24999,SomeColl
116,26,8,0,3911,31,Male,16000-24999,SomeColl
116,27,6,0,6615,31,Male,16000-24999,SomeColl
116,28,3,0,4422,31,Male,16000-24999,SomeColl
116,29,5,0,8733,31,Male,16000-24999,SomeColl
116,30,3,0,5664,31,Male,16000-24999,SomeColl
116,31,7,0,4424,31,Male,16000-24999,SomeColl
116,32,7,0,19573,31,Male,16000-24999,SomeColl
116,33,8,0,6579,31,Male,16000-24999,SomeColl
116,34,5,0,4572,31,Male,16000-24999,SomeColl
116,35,3,1,3563,31,Male,16000-24999,SomeColl
116,36,4,0,3676,31,Male,16000-24999,SomeColl
117,1,1,0,37610,37,Female,75000-99999,GradHS
117,2,1,1,14677,37,Female,75000-99999,GradHS
117,3,5,0,24058,37,Female,75000-99999,GradHS
117,4,3,0,57763,37,Female,75000-99999,GradHS
117,5,3,1,12454,37,Female,75000-99999,GradHS
117,6,1,1,21665,37,Female,75000-99999,GradHS
117,7,6,1,9621,37,Female,75000-99999,GradHS
117,8,1,1,22449,37,Female,75000-99999,GradHS
117,9,1,0,33404,37,Female,75000-99999,GradHS
117,10,8,0,21233,37,Female,75000-99999,GradHS
117,11,3,0,15693,37,Female,75000-99999,GradHS
117,12,1,0,22508,37,Female,75000-99999,GradHS
117,13,2,1,19598,37,Female,75000-99999,GradHS
117,14,7,0,74161,37,Female,75000-99999,GradHS
117,15,2,1,24174,37,Female,75000-99999,GradHS
117,16,5,0,30016,37,Female,75000-99999,GradHS
117,17,3,0,10659,37,Female,75000-99999,GradHS
117,18,7,1,37371,37,Female,75000-99999,GradHS
117,19,3,1,23762,37,Female,75000-99999,GradHS
117,20,6,0,87184,37,Female,75000-99999,GradHS
117,21,4,0,17696,37,Female,75000-99999,GradHS
117,22,8,0,20733,37,Female,75000-99999,GradHS
117,23,7,0,23593,37,Female,75000-99999,GradHS
117,24,2,0,28750,37,Female,75000-99999,GradHS
117,25,3,0,27345,37,Female,75000-99999,GradHS
117,26,5,0,44394,37,Female,75000-99999,GradHS
117,27,4,0,8738,37,Female,75000-99999,GradHS
117,28,4,0,16463,37,Female,75000-99999,GradHS
117,29,5,0,22217,37,Female,75000-99999,GradHS
117,30,7,0,74525,37,Female,75000-99999,GradHS
117,31,6,0,34325,37,Female,75000-99999,GradHS
117,32,1,0,40617,37,Female,75000-99999,GradHS
117,33,6,0,35577,37,Female,75000-99999,GradHS
117,34,3,0,20996,37,Female,75000-99999,GradHS
117,35,1,0,56852,37,Female,75000-99999,GradHS
117,36,4,0,35951,37,Female,75000-99999,GradHS
118,1,5,1,13381,18,Female,5000-11999,GradHS
118,2,1,1,8075,18,Female,5000-11999,GradHS
118,3,7,1,10357,18,Female,5000-11999,GradHS
118,4,4,1,14493,18,Female,5000-11999,GradHS
118,5,3,1,10035,18,Female,5000-11999,GradHS
118,6,1,1,10348,18,Female,5000-11999,GradHS
118,7,6,1,7686,18,Female,5000-11999,GradHS
118,8,2,0,21385,18,Female,5000-11999,GradHS
118,9,8,1,10379,18,Female,5000-11999,GradHS
118,10,4,1,43866,18,Female,5000-11999,GradHS
118,11,5,1,39288,18,Female,5000-11999,GradHS
118,12,6,1,43771,18,Female,5000-11999,GradHS
118,13,5,0,10445,18,Female,5000-11999,GradHS
118,14,1,1,22746,18,Female,5000-11999,GradHS
118,15,2,1,20089,18,Female,5000-11999,GradHS
118,16,4,1,10854,18,Female,5000-11999,GradHS
118,17,3,0,14207,18,Female,5000-11999,GradHS
118,18,7,1,14750,18,Female,5000-11999,GradHS
118,19,7,0,31802,18,Female,5000-11999,GradHS
118,20,8,1,33213,18,Female,5000-11999,GradHS
118,21,4,0,19358,18,Female,5000-11999,GradHS
118,22,7,1,15382,18,Female,5000-11999,GradHS
118,23,6,1,26081,18,Female,5000-11999,GradHS
118,24,1,0,23150,18,Female,5000-11999,GradHS
118,25,2,0,15397,18,Female,5000-11999,GradHS
118,26,8,0,34558,18,Female,5000-11999,GradHS
118,27,4,0,32922,18,Female,5000-11999,GradHS
118,28,8,0,62045,18,Female,5000-11999,GradHS
118,29,3,0,52863,18,Female,5000-11999,GradHS
118,30,5,1,159138,18,Female,5000-11999,GradHS
118,31,4,1,69110,18,Female,5000-11999,GradHS
118,32,8,1,35135,18,Female,5000-11999,GradHS
118,33,2,0,79614,18,Female,5000-11999,GradHS
118,34,1,1,28932,18,Female,5000-11999,GradHS
118,35,1,0,29193,18,Female,5000-11999,GradHS
118,36,5,0,90988,18,Female,5000-11999,GradHS
119,1,5,1,14736,53,Female,25000-34999,BachelorDegree
119,2,1,1,12119,53,Female,25000-34999,BachelorDegree
119,3,7,1,70533,53,Female,25000-34999,BachelorDegree
119,4,4,1,27975,53,Female,25000-34999,BachelorDegree
119,5,3,1,26090,53,Female,25000-34999,BachelorDegree
119,6,7,0,30631,53,Female,25000-34999,BachelorDegree
119,7,6,1,21166,53,Female,25000-34999,BachelorDegree
119,8,1,1,29888,53,Female,25000-34999,BachelorDegree
119,9,8,1,21913,53,Female,25000-34999,BachelorDegree
119,10,8,0,8442,53,Female,25000-34999,BachelorDegree
119,11,5,1,16279,53,Female,25000-34999,BachelorDegree
119,12,8,0,25816,53,Female,25000-34999,BachelorDegree
119,13,4,0,16216,53,Female,25000-34999,BachelorDegree
119,14,1,1,36006,53,Female,25000-34999,BachelorDegree
119,15,8,0,8761,53,Female,25000-34999,BachelorDegree
119,16,5,0,7231,53,Female,25000-34999,BachelorDegree
119,17,8,0,10975,53,Female,25000-34999,BachelorDegree
119,18,7,1,7003,53,Female,25000-34999,BachelorDegree
119,19,4,0,22309,53,Female,25000-34999,BachelorDegree
119,20,2,0,18824,53,Female,25000-34999,BachelorDegree
119,21,1,0,19304,53,Female,25000-34999,BachelorDegree
119,22,8,0,8498,53,Female,25000-34999,BachelorDegree
119,23,6,1,44518,53,Female,25000-34999,BachelorDegree
119,24,8,0,13689,53,Female,25000-34999,BachelorDegree
119,25,8,0,15360,53,Female,25000-34999,BachelorDegree
119,26,8,0,6920,53,Female,25000-34999,BachelorDegree
119,27,4,0,8974,53,Female,25000-34999,BachelorDegree
119,28,3,0,7368,53,Female,25000-34999,BachelorDegree
119,29,8,0,7879,53,Female,25000-34999,BachelorDegree
119,30,2,0,13320,53,Female,25000-34999,BachelorDegree
119,31,6,0,14743,53,Female,25000-34999,BachelorDegree
119,32,5,0,13937,53,Female,25000-34999,BachelorDegree
119,33,8,0,8946,53,Female,25000-34999,BachelorDegree
119,34,7,0,7998,53,Female,25000-34999,BachelorDegree
119,35,7,0,10338,53,Female,25000-34999,BachelorDegree
119,36,1,0,6928,53,Female,25000-34999,BachelorDegree
120,1,2,0,16335,33,Male,35000-49999,BachelorDegree
120,2,4,0,377394,33,Male,35000-49999,BachelorDegree
120,3,7,1,6675,33,Male,35000-49999,BachelorDegree
120,4,5,0,12860,33,Male,35000-49999,BachelorDegree
120,5,5,0,7734,33,Male,35000-49999,BachelorDegree
120,6,3,0,7551,33,Male,35000-49999,BachelorDegree
120,7,4,0,194994,33,Male,35000-49999,BachelorDegree
120,8,3,0,5322,33,Male,35000-49999,BachelorDegree
120,9,1,0,221139,33,Male,35000-49999,BachelorDegree
